climb_id,name,grade,grade_value,display_difficulty,angle,is_benchmark,num_holds,num_start_holds,num_finish_holds,density_bottom,density_top,density_left,density_right,avg_distance,max_distance,min_distance,std_distance
037acdc409cb4202bcf767cfbe7ba207,Le bebe d Arnaud,V5,5.0,21.0,,1,10,1,3,0.013888888888888888,0.125,0.09722222222222222,0.041666666666666664,89.07580523195486,175.6359872008012,24.0,37.40099270891317
037F9B1F470747F0B95A6DC2309657AE,Swang,V4,4.0,18.1,,0,10,2,2,0.013888888888888888,0.1111111111111111,0.125,0.0,68.88470474417137,168.1903683330291,8.0,38.93880822061287
03804dc63801464bbfc27811019039f5,Normalspannung,V6,6.0,22.0,,1,15,1,4,0.013888888888888888,0.1527777777777778,0.1388888888888889,0.027777777777777776,77.05167422235925,164.92422502470643,8.0,38.16494869713871
0380d9859cb846b6946a3c749c190c41,Realistic weaknesses,V3,3.0,17.25,,1,12,1,5,0.041666666666666664,0.1111111111111111,0.06944444444444445,0.08333333333333333,82.04302964452711,157.58172482873766,12.649110640673518,38.063369196985654
0381D0636E3C4C1F8730A36F889949D4,mi alma,V5,5.0,20.1282,,0,12,2,4,0.041666666666666664,0.1111111111111111,0.125,0.027777777777777776,89.14986796764128,199.2786993132984,8.0,50.81574987434031
0384591528304D7899B8E18AB5219F30,Head Scratcher 6001,V9,9.0,26.7447,,1,8,1,2,0.013888888888888888,0.09722222222222222,0.09722222222222222,0.013888888888888888,76.00439613719469,157.175061635108,20.396078054371138,35.527298105506546
038702C3C7194F39B7814AF787A88F18,kinda ok 3,V4,4.0,18.75,,1,9,1,2,0.013888888888888888,0.1111111111111111,0.08333333333333333,0.041666666666666664,73.65316299968094,164.43843832875572,16.97056274847714,36.963802445819105
0389609a9a4e43c2906f4263d0b8fb86,nathos v0 no17 7x10 edit,V2,2.0,15.0,,0,12,2,4,0.041666666666666664,0.125,0.16666666666666666,0.0,76.3844093487068,157.58172482873766,16.0,39.494888920889935
0389E9F3BEB6408B9501216754098757,Rufio! Rufio! Rufio!,V4,4.0,18.0769,,1,13,2,5,0.041666666666666664,0.125,0.1111111111111111,0.05555555555555555,66.37661663603167,144.22205101855957,8.0,31.173478945961563
038ad1304ac14335a97a338bfb296b1e,L'observatoire,V5,5.0,21.0,,1,9,2,1,0.0,0.1111111111111111,0.06944444444444445,0.041666666666666664,72.45554055242737,126.49110640673517,11.313708498984761,32.68664659272615
038b451015e34e64ad19b8f8c73494c0,wolfpack2,V1,1.0,14.0,,1,17,2,6,0.041666666666666664,0.1388888888888889,0.1388888888888889,0.041666666666666664,73.88841982204328,182.1647605877712,5.656854249492381,35.58959206369617
038BDFD28BFF4A14888C3026EDE955A5,One More Try When I’m Fresh,V5,5.0,20.2,,0,8,1,1,0.0,0.1111111111111111,0.09722222222222222,0.013888888888888888,74.20841777496899,141.4213562373095,17.88854381999832,35.784623831531874
038D3B614A60462E8391E255E608D0EA,Tara’s Project,V5,5.0,21.0,,1,14,0,6,0.013888888888888888,0.125,0.08333333333333333,0.05555555555555555,70.838770355797,143.10835055998655,5.656854249492381,32.55393562027128
038DF571B888479896EAE12734A5984A,jimbo slice,V7,7.0,23.0,,1,8,1,2,0.013888888888888888,0.09722222222222222,0.09722222222222222,0.013888888888888888,68.30229851758178,149.34523762075577,22.627416997969522,36.59736938342116
038DFAB611D540C79EB87EFA59240595,Oakland Blackouts,V5,5.0,21.0417,,1,8,2,1,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.027777777777777776,83.67715962434814,177.62882648939615,22.627416997969522,43.28465696560312
038FCC0C75BE4F9F9CD0B71AD8F75F4A,Pluto Banks,V7,7.0,23.0,,1,12,1,4,0.05555555555555555,0.09722222222222222,0.08333333333333333,0.06944444444444445,97.01534479261991,187.01871564097536,5.656854249492381,47.358322959718016
039053267F224F8789B991CB6D76685E,big Lebowski,V1,1.0,14.75,,1,14,2,4,0.05555555555555555,0.08333333333333333,0.125,0.013888888888888888,83.75552229179699,191.41577782408638,5.656854249492381,46.899956207033966
039272D4372645DDBEA0B8BF1949FA46,Leggo,V7,7.0,23.0,,1,10,1,4,0.027777777777777776,0.08333333333333333,0.09722222222222222,0.013888888888888888,68.2067359713933,148.48568954616468,8.0,33.666618008476064
0394C9EE7EB146A68E41C0299C934BA0,Bones & Chilly,V7,7.0,23.9343,,1,12,1,4,0.013888888888888888,0.1111111111111111,0.08333333333333333,0.041666666666666664,73.6660704608505,158.4929020492716,5.656854249492381,34.61617771832567
03971B4A76374176B53EA691C7DBB3E0,Boone snake,V2,2.0,15.0,,1,19,0,0,0.027777777777777776,0.1527777777777778,0.1388888888888889,0.041666666666666664,74.30736416868719,171.7672844286711,5.656854249492381,43.54369135940005
0398f42620124bc1bd7e49773fdbde41,GoatPro Hero10,V4,4.0,18.7143,,1,11,2,2,0.041666666666666664,0.1111111111111111,0.1111111111111111,0.041666666666666664,87.91240303889614,198.71587757398754,11.313708498984761,43.860837067825315
0399506cd7774b6fa12f329e6a7341cc,Pumpkin Spice,V5,5.0,20.3913,,1,11,2,4,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.027777777777777776,61.215048156099904,114.54256850621083,12.649110640673518,25.013263157609497
039d5632def2428aa582db2b65595d96,Undery (?),V3,3.0,16.5,,1,10,2,4,0.013888888888888888,0.1111111111111111,0.08333333333333333,0.041666666666666664,61.13144008142693,124.96399481450646,8.0,25.919797886167988
03a12f15dc164fd98678d7f00250abf3,Osti Qu'est Grande,V4,4.0,19.0,,1,11,1,3,0.013888888888888888,0.1388888888888889,0.1111111111111111,0.041666666666666664,67.15664568705792,139.71399357258383,16.97056274847714,28.339876083472973
03A1E37A4BDD41F3978080B17E5743D0,pretty nice 2,V6,6.0,22.0,,1,10,1,3,0.041666666666666664,0.09722222222222222,0.08333333333333333,0.05555555555555555,90.59816051999799,171.7672844286711,16.97056274847714,40.08402257693505
03a4292e6d214efc8edd3384195369a4,Learning the hard way,V6,6.0,22.0,,1,10,2,2,0.041666666666666664,0.09722222222222222,0.09722222222222222,0.041666666666666664,90.644294570842,175.45369759569047,16.0,42.62251199097828
03A593233A464A96BE01AA43FE1184D3,The Power of Youth 2,V8,8.0,24.8571,,1,16,1,7,0.05555555555555555,0.1527777777777778,0.09722222222222222,0.1111111111111111,83.98558188995467,184.95404834715026,8.0,39.97360005394039
03A6D7E5B90A4C8CAFEA178663793A3A,shoulders of doom,V7,7.0,23.75,,1,11,2,2,0.0,0.1388888888888889,0.09722222222222222,0.041666666666666664,68.18811174538526,139.71399357258383,12.649110640673518,30.534325814769343
03A9B7FF271148D9920C5FE64A76593B,佛,V8,8.0,25.0,,1,11,2,3,0.013888888888888888,0.125,0.06944444444444445,0.06944444444444445,76.16337176276426,153.88307249337075,20.396078054371138,36.179538188666086
03AB8F69B9024DF4A46CDC1E94B8A473,Andre 1000,V5,5.0,20.0,,0,7,2,0,0.013888888888888888,0.041666666666666664,0.05555555555555555,0.0,78.65039767328122,149.34523762075577,5.656854249492381,40.19974760790774
03AC5C8C67E34C1EB539E1995DEE241D,unknown #131,V6,6.0,22.898,,0,8,2,1,0.027777777777777776,0.08333333333333333,0.09722222222222222,0.013888888888888888,69.73158647746065,150.30635382444748,16.97056274847714,37.23773226821529
03AE419C90C94C09BFD6DEC46F1383AE,Mozart and butch cassidy,V7,7.0,23.0,,1,7,2,1,0.013888888888888888,0.06944444444444445,0.06944444444444445,0.013888888888888888,73.24419732970686,145.98630072715727,8.0,40.89303043893108
03AE75AB20994774B91E30FDEC1A086F,187,V7,7.0,23.0,,1,7,2,1,0.013888888888888888,0.08333333333333333,0.08333333333333333,0.013888888888888888,83.73676413365452,164.43843832875572,32.0,35.65926112321007
03AFB1912B94446DB4790A26D3287C80,noodles,V4,4.0,18.0,,1,9,2,2,0.013888888888888888,0.09722222222222222,0.08333333333333333,0.027777777777777776,90.21484587611396,186.07525359380813,5.656854249492381,43.55269382144534
03B0AFA5A0154592A349B9C00B0296CC,les épaules règnent,V5,5.0,21.6,,0,11,0,0,0.06944444444444445,0.06944444444444445,0.1111111111111111,0.027777777777777776,109.07955116959762,228.0350850198276,0.0,68.49536592356284
03B17084398C40DA93031A33CC135740,Altonative direct,V6,6.0,22.0,,0,5,0,0,0.0,0.06944444444444445,0.06944444444444445,0.0,45.174021400722076,63.245553203367585,11.313708498984761,15.208806346558038
03b61fe1d5ad41bd938863ad0abe4db8,Einhorngiraffe,V4,4.0,19.7273,,1,9,1,3,0.05555555555555555,0.06944444444444445,0.06944444444444445,0.05555555555555555,86.16701421082033,166.37307474468338,8.0,51.97564703026325
03B6BF9D50C14E7BA0D5FA718C929793,The Dankness that They Fear,V4,4.0,19.0,,1,13,0,0,0.0,0.1527777777777778,0.125,0.027777777777777776,92.0211891468267,207.57649192526594,12.649110640673518,50.80478706804691
03b9c4bb9a154c8e84de0ade5b583dd8,Positive Thinking,V7,7.0,23.875,,1,10,2,3,0.027777777777777776,0.09722222222222222,0.05555555555555555,0.06944444444444445,92.22418144650769,212.03773249117714,23.323807579381203,48.3794070156745
03BBA702C9BD425C85BDAF3C27FD71D2,Fyn’s Trilogy Part 2,V0,0.0,11.9048,,1,12,2,5,0.013888888888888888,0.08333333333333333,0.06944444444444445,0.027777777777777776,71.00366403857667,137.63720427268203,5.656854249492381,31.831864096920423
03bc853605b94c4e847fd2539f9d914e,Melburn in montreal,V4,4.0,19.6667,,1,15,2,8,0.013888888888888888,0.1527777777777778,0.1111111111111111,0.05555555555555555,62.67900830396035,135.7645019878171,5.656854249492381,29.154906700223485
03BFC15CDF114D66A78B900090C6BD88,clingin’ down under,V6,6.0,22.0,,1,12,0,6,0.013888888888888888,0.125,0.08333333333333333,0.05555555555555555,62.00171701047509,122.11470017978998,5.656854249492381,28.218290810001445
03C003F403E347A0B6E8CE43FAC046A2,Pinches Tacos,V7,7.0,23.0,,0,8,0,0,0.0,0.1111111111111111,0.09722222222222222,0.013888888888888888,101.55539931070408,227.29716232280595,16.0,54.58087851450241
03C2ADD186B040019C57F2D091D05FD0,La petite promenade,V4,4.0,19.6667,,1,16,2,3,0.013888888888888888,0.1527777777777778,0.1388888888888889,0.027777777777777776,68.25864244071388,142.772546380598,8.0,35.462060461157265
03c4aae846c540dca01cb21ff9ee19cc,Black #1,V9,9.0,26.3,,1,15,0,6,0.06944444444444445,0.1111111111111111,0.06944444444444445,0.1111111111111111,83.21517530485133,197.5854245636555,8.0,40.552803073007155
03c4fa5a4c3a455aab89894ef08e1018,Uptown Boy,V9,9.0,26.8684,,0,7,0,0,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,125.91309216347597,229.8173187555716,12.649110640673518,78.28390263846207
03c5674d5d9941e2813d5d0c40fc57dd,sicktities,V8,8.0,24.5,,1,14,1,5,0.013888888888888888,0.16666666666666666,0.1388888888888889,0.041666666666666664,70.80094650823332,155.3319027115808,8.0,36.08012505643146
03C6DC61398741BEA240DD3F2FCF1A82,stand off,V5,5.0,20.5,,1,11,0,0,0.0,0.125,0.08333333333333333,0.041666666666666664,100.37423869610122,193.03885619221847,11.313708498984761,57.66165755190049
03C85EF0C0AC46D7AA8ACE37ADD4E778,bgud - tunder strums,V5,5.0,20.0,,1,11,2,4,0.041666666666666664,0.09722222222222222,0.06944444444444445,0.06944444444444445,81.17208900318205,179.6886195617296,11.313708498984761,39.68834456275819
03C8628570E342DF9FF06E3FF5FA9018,Another Quick Thing,V4,4.0,18.2903,,1,12,2,5,0.027777777777777776,0.125,0.09722222222222222,0.05555555555555555,85.60614437620684,173.5280957078709,5.656854249492381,42.56133025316309
03CE40C560BF44A6BEAE5312E737A4A1,flash16,V4,4.0,19.0,,1,14,2,5,0.013888888888888888,0.1527777777777778,0.1388888888888889,0.027777777777777776,70.23846433303382,164.730082255792,12.649110640673518,37.37555022351862
03CFE779EDF04B7A8C21F6594C2E3341,Presidential Glory Hole,V5,5.0,21.0,,1,16,2,7,0.027777777777777776,0.16666666666666666,0.06944444444444445,0.125,73.93801032454645,167.5231327309754,5.656854249492381,37.442898248496505
03D016DD2A8D4BF88B6F408FA6D95DD0,baby Zach 👶,V7,7.0,23.0,,1,11,2,5,0.041666666666666664,0.09722222222222222,0.06944444444444445,0.06944444444444445,73.19622894444511,164.92422502470643,17.88854381999832,33.08588376749232
03D04C06B2AC4E99B326D0ED0699D000,Piranha Plant,V5,5.0,21.7778,,0,9,0,0,0.0,0.1111111111111111,0.06944444444444445,0.041666666666666664,111.98744902522628,212.90373411474022,12.0,60.65686857452162
03d955b5e63a473a8a9a0c1f0ecfd55b,Dronte de Maurice (Dodo),V5,5.0,20.5,,1,7,1,3,0.0,0.08333333333333333,0.013888888888888888,0.06944444444444445,53.9786665221437,108.07404868885037,12.649110640673518,24.186157759302525
03DAD299F7C94043BEC55C52B0B04109,Elias boulder 2,V5,5.0,20.5,,1,9,1,3,0.013888888888888888,0.09722222222222222,0.08333333333333333,0.027777777777777776,61.604517563440304,157.78466338652817,5.656854249492381,36.81175950695643
03dd1d2008cf4c4ba6d56715274d42ee,Absolut,V4,4.0,18.0,,1,10,1,3,0.013888888888888888,0.1111111111111111,0.08333333333333333,0.041666666666666664,65.34914261262263,128.9961239727768,8.0,28.417142788105128
03DF93425B2D4A4BA967C228EE383E36,Where’s Waldo,V5,5.0,20.3333,,1,9,2,3,0.0,0.125,0.06944444444444445,0.05555555555555555,56.31438405022956,135.7645019878171,16.0,27.87713388222854
03EDEEF90CA44F7DAA64A54975431BEA,swööp,V5,5.0,20.2,,1,10,2,3,0.0,0.1388888888888889,0.09722222222222222,0.041666666666666664,67.91988831127468,127.12198865656563,11.313708498984761,29.427875949430778
03EE0C675200463D8D796DF35EC08022,not 2 hard,V1,1.0,14.625,,1,11,2,3,0.013888888888888888,0.125,0.09722222222222222,0.041666666666666664,75.70343821994263,149.77316181479245,5.656854249492381,35.97029564727065
03efcd61a955405496ed9c8b87dd15aa,moonwalk,V11,11.0,28.0,,1,11,0,3,0.0,0.1388888888888889,0.1111111111111111,0.027777777777777776,66.18074666925139,136.0,11.313708498984761,29.99211483237806
03F00BE93F6648DF9FEE8D87D492B977,send it for the boys 🤟🏼🇺🇸,V4,4.0,18.75,,1,9,2,1,0.013888888888888888,0.09722222222222222,0.08333333333333333,0.027777777777777776,78.54975965887053,173.5280957078709,8.0,44.708211174487474
03f0bf0d1acc4b558145c185250f2ddf,Le pogo le plus dégelé de la boîte,V6,6.0,22.0,,1,11,2,4,0.027777777777777776,0.09722222222222222,0.05555555555555555,0.06944444444444445,90.04921082510396,189.65231345807516,11.313708498984761,42.36565496584549
03f540420bc64c1ba921fcb479a48c19,Git gud,V5,5.0,20.75,,0,8,1,2,0.0,0.1111111111111111,0.09722222222222222,0.013888888888888888,65.71583516213907,124.06449935416659,20.396078054371138,29.573161246059296
03FCFDE007DA4F83B4C4C191C5C17D72,otmr_le bro code,V4,4.0,19.6,,1,13,2,4,0.027777777777777776,0.125,0.125,0.027777777777777776,64.850959253741,159.29846201391902,8.0,33.33580898662432
03FECB6B5E314D75B79C723F71ED259A,Pee-Jay-Troisieme-25 (Al),V3,3.0,17.0,,1,11,2,3,0.0,0.1527777777777778,0.125,0.027777777777777776,60.8347599825161,127.62444906835053,11.313708498984761,26.8288375321072
04066666577c42ff8be6379d8a6263db,Biception,V4,4.0,18.0,,1,11,2,2,0.013888888888888888,0.1388888888888889,0.1111111111111111,0.041666666666666664,86.10944076499993,177.08754896942924,20.396078054371138,37.021868626441794
040E42642B28444CBBFF1DF4E570E567,Come From Away,V1,1.0,13.8333,,1,16,1,10,0.0,0.18055555555555555,0.05555555555555555,0.125,64.12487937978727,142.43595051811886,11.313708498984761,31.035461081281408
040FDAF1E2C5442F8F75D6A37BCE7CE3,Classic hamburger buns,V5,5.0,20.6,,1,10,1,4,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.05555555555555555,86.57858875438663,171.7672844286711,12.649110640673518,44.42188114943303
041659DC4DF34D17A33ECF7B8788AE53,JC5,V9,9.0,26.3333,,1,5,2,1,0.013888888888888888,0.05555555555555555,0.05555555555555555,0.013888888888888888,83.56754604879579,141.4213562373095,50.91168824543142,31.781523679370622
041E38D139F14C368D986C75D879817C,Savage Night,V5,5.0,20.7273,,0,18,0,0,0.013888888888888888,0.19444444444444445,0.09722222222222222,0.1111111111111111,109.69697571409732,221.7746604100658,5.656854249492381,61.15435033529815
041E9468687A489F94E5D82A1869120D,Bloodhail,V5,5.0,21.0,,1,11,2,4,0.027777777777777776,0.125,0.09722222222222222,0.05555555555555555,71.87822379507926,141.8731828077456,5.656854249492381,33.28435393381962
0420c8008b764afb81e8b2a256519942,The Power of Wankmanker,V6,6.0,22.4545,,1,9,1,4,0.027777777777777776,0.09722222222222222,0.05555555555555555,0.06944444444444445,80.11217713604827,177.53872816937718,16.0,42.09823389103926
042101AF36E64D22B4702EA9425BA097,George Foreman,V7,7.0,23.5,,1,6,2,1,0.0,0.08333333333333333,0.05555555555555555,0.027777777777777776,77.1504889678747,155.3319027115808,17.88854381999832,34.65355275703359
04219166D8E743058EC5182923E846AF,Dead to Rights,V6,6.0,22.9207,,1,15,2,6,0.041666666666666664,0.16666666666666666,0.1111111111111111,0.09722222222222222,86.70852086352254,188.04254837669055,5.656854249492381,41.06897833022694
0421C768E9CE48FE9864CC04B22BE5FB,Stage bounce,V3,3.0,16.3333,,0,14,0,0,0.06944444444444445,0.09722222222222222,0.09722222222222222,0.06944444444444445,95.32324363782809,238.66294224282078,16.0,52.51379821135631
042425508c524978853dbcfd0a147794,Hazelnuts,V6,6.0,22.0,,1,9,0,3,0.0,0.1111111111111111,0.08333333333333333,0.027777777777777776,61.3593301011654,135.88230201170424,16.0,28.727248941700648
04244C3903054F3F84D0B2C2BF7490D3,Kilter Bloc,V6,6.0,22.0,,1,10,2,3,0.0,0.1388888888888889,0.08333333333333333,0.05555555555555555,74.8791413257659,153.67498169838836,12.649110640673518,31.341182968604276
04255A6EA63245F6B57EA805E966443F,vals 1,V1,1.0,13.5,,1,14,1,6,0.0,0.1527777777777778,0.1111111111111111,0.041666666666666664,63.61640791332111,138.67948658687772,5.656854249492381,32.71836037677311
0426d40185d34ed1800afdd9fb5fa7cc,Single chance to.,V5,5.0,20.0,,1,13,1,3,0.027777777777777776,0.125,0.08333333333333333,0.06944444444444445,81.78039463705667,173.5280957078709,8.0,36.59294981392175
042C58A8F4DF4630868F0D64E06BC3F7,Andy 5,V6,6.0,22.0,,1,15,2,5,0.05555555555555555,0.125,0.1111111111111111,0.06944444444444445,79.86187277454351,175.45369759569047,5.656854249492381,40.335560829357725
043283A2019E4DD5B12657CC0475B8EF,The DYNAMIC and STATIC,V4,4.0,18.0,,1,15,1,5,0.027777777777777776,0.125,0.1111111111111111,0.041666666666666664,79.7157539768941,174.26416728633572,5.656854249492381,38.30688731173987
04328C4D9D5E4B659562BFF405516990,Landerz’s Wurld,V8,8.0,24.0,,0,8,1,0,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.0,73.59524564460602,144.22205101855957,28.844410203711913,36.0756719164645
04384CE21AE141F29E3CF2AF5A51EADC,bigg,V5,5.0,21.9565,,0,12,0,0,0.0,0.1527777777777778,0.08333333333333333,0.06944444444444445,107.96340862788568,211.09239683134018,5.656854249492381,59.82924670330176
0438911b1808461fb95f27753729039e,i saw a tiger,V2,2.0,15.1111,,1,10,1,4,0.027777777777777776,0.09722222222222222,0.08333333333333333,0.041666666666666664,81.70174380329227,171.7672844286711,12.649110640673518,43.443226726269785
043b387451784fa595ac82516051736b,Induction Heater,V1,1.0,14.0,,1,13,2,2,0.027777777777777776,0.1388888888888889,0.1388888888888889,0.027777777777777776,69.99442384185002,163.2666530556684,11.313708498984761,32.698484482582884
043F9DF7AC3749CBB042BD89A1C29596,set for dingding#003,V5,5.0,20.0,,1,11,2,3,0.041666666666666664,0.1111111111111111,0.09722222222222222,0.05555555555555555,90.36354923584463,174.26416728633572,17.88854381999832,45.019105706266416
04403AB12EB64A969D3E78BFEA2CAA43,stop locking off,V6,6.0,22.0,,1,11,1,3,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.027777777777777776,89.50860839136965,195.05896544378575,8.0,43.18743426490954
04413780ca1f43a5a00e95347900ef90,Crypto Punks,V4,4.0,18.3529,,1,17,1,9,0.027777777777777776,0.18055555555555555,0.1388888888888889,0.06944444444444445,78.43155128909383,164.43843832875572,5.656854249492381,37.29718484926658
0445a93596a14f1a9a6b543852dd1c1d,dddd118,V5,5.0,21.8333,,0,4,1,0,0.0,0.05555555555555555,0.05555555555555555,0.0,40.53514284013904,53.36665625650534,17.88854381999832,11.982022433470542
0445F285E6BB46C9BA0B53D1ECF767D3,Hillbilly Ho-down,V5,5.0,21.9751,,1,12,1,3,0.013888888888888888,0.125,0.09722222222222222,0.041666666666666664,75.71988275928501,150.62536307010186,12.649110640673518,33.02638004932658
04468D05442B4F379EC49A007BD0884A,Gypsy’s Day In,V4,4.0,18.0,,1,19,2,11,0.041666666666666664,0.1527777777777778,0.09722222222222222,0.09722222222222222,85.165078740198,205.60155641434235,5.656854249492381,41.6979883048685
0447DB825B2940FBA7687BE9CF43E240,Show me Left,V7,7.0,23.0,,1,10,1,5,0.0,0.125,0.05555555555555555,0.06944444444444445,70.24647651204688,131.5750736271882,5.656854249492381,30.796992708130897
04488B88F01B4B8DB449D276C93B091C,I under estimated this one,V5,5.0,21.9787,,1,8,2,1,0.027777777777777776,0.06944444444444445,0.08333333333333333,0.013888888888888888,66.39907926998335,171.7672844286711,5.656854249492381,38.45987873223819
044a20e533124d8498f5781808af694a,number41,V6,6.0,22.0,,0,11,1,0,0.013888888888888888,0.1111111111111111,0.0,0.125,51.91244457824706,111.11255554616679,5.656854249492381,23.10230031249292
044abf921d3843b8a8150df6bbb3fb9b,pappa gnorf,V8,8.0,24.25,,1,11,2,3,0.027777777777777776,0.125,0.05555555555555555,0.09722222222222222,82.37560459949364,160.0,8.0,37.2822861125357
044D5F9D39804082B7A0FE0D827168F4,Warm-Up,V3,3.0,16.2,,0,12,1,3,0.013888888888888888,0.1388888888888889,0.125,0.027777777777777776,83.00467547682594,198.31288409984865,8.0,44.97992381003448
0453807542B942B9B993F8906814686F,Jeffrey’s Jaunt,V3,3.0,16.6667,,1,15,1,7,0.027777777777777776,0.1527777777777778,0.08333333333333333,0.09722222222222222,75.58090073047863,167.90473489452285,5.656854249492381,34.53726513296575
0453A68DEC54406FAE2AA908056A9A14,scheisse,V9,9.0,26.0,,1,10,0,0,0.0,0.1111111111111111,0.09722222222222222,0.013888888888888888,99.51366407238646,207.46083967823904,11.313708498984761,52.23502014506063
04580EBB4DE3465E8530E6ECFC3B3D2F,Big Orange,V5,5.0,21.0,,1,9,0,3,0.013888888888888888,0.1111111111111111,0.08333333333333333,0.041666666666666664,73.15814870573999,166.4692163734785,23.323807579381203,32.80746443102971
045A0E49C95C43078474F6E9A0C3EBE4,Secret Face,V5,5.0,20.1667,,1,9,0,0,0.0,0.09722222222222222,0.09722222222222222,0.0,80.94203491250953,145.60219778561037,5.656854249492381,40.81868153186558
045E9418D6B6400DACF4B932CB3BB551,In Love With the Coco,V4,4.0,19.0,,1,17,0,7,0.041666666666666664,0.1527777777777778,0.1111111111111111,0.08333333333333333,82.29004969619284,170.1763790894612,5.656854249492381,41.05800148209841
045fbaac2b53482a8c552bbd04e268d4,Töl.  Der Flug des Albatros,V4,4.0,19.0,,1,20,1,6,0.013888888888888888,0.18055555555555555,0.125,0.06944444444444445,66.78466154658602,166.4692163734785,8.0,32.19837414990744
04610D0CC2594F3687567D35B076CFA7,"3,2,1 Lift Off",V4,4.0,18.8,,1,8,2,2,0.013888888888888888,0.08333333333333333,0.05555555555555555,0.041666666666666664,81.0099690073268,162.0863967148385,12.649110640673518,38.96829196378526
0464CF3DE70E4863A2A074832D171A4B,First Poop of the Day,V3,3.0,17.6842,,1,9,1,2,0.0,0.125,0.08333333333333333,0.041666666666666664,68.38827628449157,146.86047800548656,20.396078054371138,33.81550105026528
046807F6AF684D4E8D984D7FDF866627,Love at first sight,V7,7.0,23.0,,1,12,1,3,0.027777777777777776,0.1388888888888889,0.125,0.041666666666666664,78.49352975054686,160.099968769516,8.0,34.44770783635394
046a6baa910142d099f5752b64211f2e,A5,V1,1.0,14.1176,,1,24,2,13,0.027777777777777776,0.19444444444444445,0.125,0.09722222222222222,72.8722137997133,167.14065932620943,5.656854249492381,34.786552344905054
046BD993712F4172938CEE7225F3A6A0,Wow le gros,V9,9.0,26.8596,,1,10,2,3,0.0,0.125,0.06944444444444445,0.05555555555555555,58.43507188838188,108.07404868885037,5.656854249492381,26.1841371839194
046DFC3EB66342448C3DD2F33FAB7D2D,moral high ground,V9,9.0,26.5,,1,9,2,1,0.05555555555555555,0.06944444444444445,0.09722222222222222,0.027777777777777776,69.09384945064268,124.96399481450646,11.313708498984761,32.595772924358904
046E59F09E324FE68199234660FD7235,furong,V0,0.0,11.5,,0,13,0,0,0.013888888888888888,0.1388888888888889,0.1111111111111111,0.041666666666666664,111.94360372352025,243.21184181696418,17.88854381999832,56.810199930652324
04701a5a3bd745d9a1e81c7c9606475c,Witness the weakness,V7,7.0,23.0,,1,10,1,3,0.013888888888888888,0.1111111111111111,0.08333333333333333,0.041666666666666664,73.97691093358233,157.58172482873766,8.0,33.95348098423855
04753027CD724739A5426F2046BF0F31,The Sierra Special,V5,5.0,20.75,,1,11,1,3,0.027777777777777776,0.1111111111111111,0.09722222222222222,0.041666666666666664,74.63186717983265,184.95404834715026,8.0,36.74547394982504
0476EB4CFDD743F090FFF8D80B46AC48,Rise of Skywalker,V3,3.0,16.6667,,1,12,2,5,0.0,0.1527777777777778,0.08333333333333333,0.06944444444444445,67.1436086535286,155.3319027115808,11.313708498984761,30.156803323276325
047887882EAD4D5DBEE8607E39B33EF4,Slender9,V1,1.0,14.25,,1,10,2,4,0.0,0.125,0.09722222222222222,0.027777777777777776,74.18180657285458,136.23509092741122,5.656854249492381,30.163878623074798
04788ac41c4d4aca8bc15e1782585e8e,That Pinch,V5,5.0,20.5,,1,5,1,1,0.013888888888888888,0.05555555555555555,0.05555555555555555,0.013888888888888888,70.22533910364561,116.61903789690601,23.323807579381203,28.220590847428788
04795B3E8F244B41B1EE49243F7A40D8,lil boi moves,V10,10.0,27.2,,1,8,1,3,0.041666666666666664,0.06944444444444445,0.05555555555555555,0.05555555555555555,69.66646562976167,141.8731828077456,8.0,30.336411329811586
0481a1c946b7493abe4f32d5ceb1058b,Sweep The Leg,V4,4.0,18.0,,0,12,2,2,0.0,0.1527777777777778,0.1527777777777778,0.0,61.403804547247674,130.23056476879765,8.0,33.30297191901283
04829379711E48448CB2A76A81E1608C,AJ2,V1,1.0,13.8,,0,16,2,6,0.041666666666666664,0.1111111111111111,0.1388888888888889,0.013888888888888888,87.05116389396669,210.52315787105226,5.656854249492381,48.99756658623383
0482d356c4184b7c81b871682c48d0d3,que sera,V3,3.0,17.8154,,1,12,1,5,0.027777777777777776,0.125,0.06944444444444445,0.08333333333333333,76.22945395186449,175.72706109191037,8.0,37.645604820772675
0485F0AF18634220B63A4D5B98F96374,swing Dino,V4,4.0,18.0,,1,13,2,3,0.027777777777777776,0.1388888888888889,0.1388888888888889,0.027777777777777776,70.43538313317241,160.1998751560063,8.0,38.05105049678459
0487021FCF5A4E8D98879754C6DDD78F,absolute power,V3,3.0,16.0,,0,5,2,0,0.013888888888888888,0.05555555555555555,0.06944444444444445,0.0,75.007315511852,128.9961239727768,16.0,37.601896490808656
048ab6b428c746379bee85f9e03face4,Twisted Metal,V4,4.0,19.0,,1,9,1,2,0.027777777777777776,0.09722222222222222,0.09722222222222222,0.027777777777777776,85.76550163127064,164.92422502470643,23.323807579381203,37.745505353365715
